TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2007-09-27 10:34:30.0000,0,0,2007-09-27 11:02:30.0000,0,0,2007-09-27 11:04:13.0000,0,0
2007-09-27 10:34:30.0006,-0.2,-0.2,2007-09-27 11:02:30.0006,0,0,2007-09-27 11:04:13.0006,0,0
2007-09-27 10:34:30.0012,-0.8,-0.1,2007-09-27 11:02:30.0012,-0.2,0,2007-09-27 11:04:13.0012,-0.2,0
2007-09-27 10:34:30.0018,-1,-0.1,2007-09-27 11:02:30.0018,-0.3,-0.2,2007-09-27 11:04:13.0018,-0.2,0
2007-09-27 10:34:30.0024,-1,0,2007-09-27 11:02:30.0024,-0.3,-0.1,2007-09-27 11:04:13.0024,-0.3,0.1
2007-09-27 10:34:30.0030,-1,0,2007-09-27 11:02:30.0030,-0.3,-0.2,2007-09-27 11:04:13.0030,-0.2,0.2
2007-09-27 10:34:30.0035,-0.9,0.1,2007-09-27 11:02:30.0035,-0.1,-0.1,2007-09-27 11:04:13.0035,0,0.3
2007-09-27 10:34:30.0041,-0.7,0.1,2007-09-27 11:02:30.0041,-0.1,-0.1,2007-09-27 11:04:13.0041,0,0.3
2007-09-27 10:34:30.0047,-0.5,0.3,2007-09-27 11:02:30.0047,-0.2,-0.1,2007-09-27 11:04:13.0047,0.1,0.2
2007-09-27 10:34:30.0053,-0.4,0.4,2007-09-27 11:02:30.0053,-0.2,0,2007-09-27 11:04:13.0053,0.2,0.2
2007-09-27 10:34:30.0059,-0.4,0.4,2007-09-27 11:02:30.0059,-0.2,0,2007-09-27 11:04:13.0059,0.3,0
2007-09-27 10:34:30.0065,-0.2,0.4,2007-09-27 11:02:30.0065,-0.2,0.2,2007-09-27 11:04:13.0065,0.3,0
2007-09-27 10:34:30.0071,-0.1,0.4,2007-09-27 11:02:30.0071,-0.2,0.3,2007-09-27 11:04:13.0071,0.3,0
2007-09-27 10:34:30.0077,0,0.3,2007-09-27 11:02:30.0077,-0.2,0.4,2007-09-27 11:04:13.0077,0.3,0
2007-09-27 10:34:30.0083,0.1,0.2,2007-09-27 11:02:30.0083,0,0.5,2007-09-27 11:04:13.0083,0.2,0.1
2007-09-27 10:34:30.0089,0,0.1,2007-09-27 11:02:30.0089,-0.1,0.3,2007-09-27 11:04:13.0089,0.2,0
2007-09-27 10:34:30.0094,-0.1,0,2007-09-27 11:02:30.0094,-0.3,0.2,2007-09-27 11:04:13.0094,0,0
