TIME_1,RE_1,LE_1
2003-08-08 11:43:52.0000,0,0
2003-08-08 11:43:52.0006,0,-0.1
2003-08-08 11:43:52.0012,0,-0.2
2003-08-08 11:43:52.0018,0,-0.2
2003-08-08 11:43:52.0024,-0.1,-0.2
2003-08-08 11:43:52.0030,-0.1,-0.2
2003-08-08 11:43:52.0035,0,-0.1
2003-08-08 11:43:52.0041,-0.1,0
2003-08-08 11:43:52.0047,-0.2,0
2003-08-08 11:43:52.0053,-0.1,0.2
2003-08-08 11:43:52.0059,-0.2,0.2
2003-08-08 11:43:52.0065,-0.2,0.3
2003-08-08 11:43:52.0071,0,0.5
2003-08-08 11:43:52.0077,0,0.6
2003-08-08 11:43:52.0083,0,0.6
2003-08-08 11:43:52.0089,0,0.5
2003-08-08 11:43:52.0094,0,0.4
2003-08-08 11:43:52.0100,-0.1,0.3
2003-08-08 11:43:52.0106,-0.1,0.3
2003-08-08 11:43:52.0112,-0.1,0.2
2003-08-08 11:43:52.0118,-0.2,0.2
2003-08-08 11:43:52.0124,-0.2,0.2
2003-08-08 11:43:52.0130,-0.2,0.2
2003-08-08 11:43:52.0136,-0.3,0
2003-08-08 11:43:52.0142,-0.3,0
2003-08-08 11:43:52.0148,-0.3,0
2003-08-08 11:43:52.0153,-0.2,0
2003-08-08 11:43:52.0159,-0.4,0
2003-08-08 11:43:52.0165,-0.5,0
2003-08-08 11:43:52.0171,-0.5,0
2003-08-08 11:43:52.0177,-0.8,-0.1
2003-08-08 11:43:52.0183,-0.8,-0.1
2003-08-08 11:43:52.0189,-0.9,-0.1
2003-08-08 11:43:52.0195,-0.9,-0.1
2003-08-08 11:43:52.0201,-0.9,-0.1
2003-08-08 11:43:52.0207,-0.9,-0.1
2003-08-08 11:43:52.0212,-1,-0.1
2003-08-08 11:43:52.0218,-0.9,-0.2
2003-08-08 11:43:52.0224,-0.9,-0.2
2003-08-08 11:43:52.0230,-0.9,-0.1
2003-08-08 11:43:52.0236,-0.9,-0.2
2003-08-08 11:43:52.0242,-0.8,-0.2
2003-08-08 11:43:52.0248,-0.9,-0.2
2003-08-08 11:43:52.0254,-1,-0.2
2003-08-08 11:43:52.0260,-1.1,-0.3
2003-08-08 11:43:52.0266,-1.2,-0.4
2003-08-08 11:43:52.0272,-1.2,-0.5
2003-08-08 11:43:52.0277,-1.3,-0.5
2003-08-08 11:43:52.0283,-1.2,-0.7
2003-08-08 11:43:52.0289,-1.3,-0.8
2003-08-08 11:43:52.0295,-1.3,-0.9
2003-08-08 11:43:52.0301,-1.3,-0.8
2003-08-08 11:43:52.0307,-1.3,-0.8
2003-08-08 11:43:52.0313,-1.2,-0.8
2003-08-08 11:43:52.0319,-1.1,-0.7
